id,source,subject,topic,difficulty,question,answer,explanation,learning_objectives,tags,timestamp,rating,views
ka_102,khan_academy,science,general,advanced,Explain the concept of gravity.,This concept involves political systems.,Understanding this requires examining its key components and historical context.,"['Understand geometry', 'Apply concepts', 'Problem solving']","['science', 'geometry', 'advanced']",2025-09-05 14:50:01.396833,3.6,2818
ka_103,khan_academy,computing,data-structures,advanced,What data structure would be best for implementing a stack?,linked list,The choice depends on the required operations and efficiency.,"['Understand data-structures', 'Apply concepts', 'Problem solving']","['computing', 'data-structures', 'advanced']",2025-03-22 14:50:01.396838,4.5,6694
ka_104,khan_academy,computing,web-development,advanced,What data structure would be best for implementing a stack?,linked list,The choice depends on the required operations and efficiency.,"['Understand web-development', 'Apply concepts', 'Problem solving']","['computing', 'web-development', 'advanced']",2025-01-14 14:50:01.396845,3.6,7178
ka_105,khan_academy,computing,data-structures,advanced,What data structure would be best for implementing a queue?,linked list,The choice depends on the required operations and efficiency.,"['Understand data-structures', 'Apply concepts', 'Problem solving']","['computing', 'data-structures', 'advanced']",2025-07-22 14:50:01.396851,4.9,9524
ka_106,khan_academy,math,calculus,advanced,Find the derivative of f(x) = 5x^2,f'(x) = 6x^3,Apply the power rule: multiply by the exponent and subtract 1 from the exponent.,"['Understand calculus', 'Apply concepts', 'Problem solving']","['math', 'calculus', 'advanced']",2024-12-18 14:50:01.396859,4.2,4657
ka_107,khan_academy,science,general,advanced,Explain the concept of renaissance.,This concept involves cultural movements.,Understanding this requires examining its key components and historical context.,"['Understand calculus', 'Apply concepts', 'Problem solving']","['science', 'calculus', 'advanced']",2025-10-01 14:50:01.396864,4.2,6790
ka_108,khan_academy,computing,programming,intermediate,What is the output of this Python code: x = 3; y = 6; print(x + y)?,The output is 15.,The code adds two numbers and prints the result.,"['Understand programming', 'Apply concepts', 'Problem solving']","['computing', 'programming', 'intermediate']",2024-11-26 14:50:01.396871,4.2,6661
ka_109,khan_academy,math,algebra,intermediate,Solve for x: 6x + 5 = 30,x = 1.7777777777777777,"To solve this equation, isolate x by subtracting the constant term and dividing by the coefficient.","['Understand algebra', 'Apply concepts', 'Problem solving']","['math', 'algebra', 'intermediate']",2025-11-16 14:50:01.396880,4.5,8989
ka_110,khan_academy,arts-humanities,general,intermediate,Explain the concept of photosynthesis.,This concept involves fundamental forces.,Understanding this requires examining its key components and historical context.,"['Understand algebra', 'Apply concepts', 'Problem solving']","['arts-humanities', 'algebra', 'intermediate']",2025-02-24 14:50:01.396887,4.0,8267
ka_111,khan_academy,arts-humanities,general,beginner,Explain the concept of gravity.,This concept involves political systems.,Understanding this requires examining its key components and historical context.,"['Understand algebra', 'Apply concepts', 'Problem solving']","['arts-humanities', 'algebra', 'beginner']",2025-02-08 14:50:01.396896,3.7,4819
ka_112,khan_academy,arts-humanities,general,advanced,Explain the concept of renaissance.,This concept involves energy conversion.,Understanding this requires examining its key components and historical context.,"['Understand algebra', 'Apply concepts', 'Problem solving']","['arts-humanities', 'algebra', 'advanced']",2025-11-02 14:50:01.396901,5.0,4020
ka_113,khan_academy,science,general,intermediate,Explain the concept of photosynthesis.,This concept involves cultural movements.,Understanding this requires examining its key components and historical context.,"['Understand algebra', 'Apply concepts', 'Problem solving']","['science', 'algebra', 'intermediate']",2025-09-30 14:50:01.396906,3.8,1958
ka_114,khan_academy,arts-humanities,general,beginner,Explain the concept of gravity.,This concept involves cultural movements.,Understanding this requires examining its key components and historical context.,"['Understand algebra', 'Apply concepts', 'Problem solving']","['arts-humanities', 'algebra', 'beginner']",2025-06-20 14:50:01.396911,4.3,4579
ka_115,khan_academy,arts-humanities,general,intermediate,Explain the concept of renaissance.,This concept involves fundamental forces.,Understanding this requires examining its key components and historical context.,"['Understand algebra', 'Apply concepts', 'Problem solving']","['arts-humanities', 'algebra', 'intermediate']",2025-03-28 14:50:01.396916,4.3,6384
ka_116,khan_academy,science,general,advanced,Explain the concept of gravity.,This concept involves energy conversion.,Understanding this requires examining its key components and historical context.,"['Understand algebra', 'Apply concepts', 'Problem solving']","['science', 'algebra', 'advanced']",2025-06-28 14:50:01.396922,4.7,6898
ka_117,khan_academy,computing,data-structures,advanced,What data structure would be best for implementing a queue?,array,The choice depends on the required operations and efficiency.,"['Understand data-structures', 'Apply concepts', 'Problem solving']","['computing', 'data-structures', 'advanced']",2025-06-17 14:50:01.396929,4.8,9601
ka_118,khan_academy,arts-humanities,general,beginner,Explain the concept of renaissance.,This concept involves cultural movements.,Understanding this requires examining its key components and historical context.,"['Understand data-structures', 'Apply concepts', 'Problem solving']","['arts-humanities', 'data-structures', 'beginner']",2025-05-24 14:50:01.396934,4.0,9003
ka_119,khan_academy,arts-humanities,general,intermediate,Explain the concept of democracy.,This concept involves fundamental forces.,Understanding this requires examining its key components and historical context.,"['Understand data-structures', 'Apply concepts', 'Problem solving']","['arts-humanities', 'data-structures', 'intermediate']",2024-11-24 14:50:01.396939,3.9,6374
ka_120,khan_academy,science,general,intermediate,Explain the concept of photosynthesis.,This concept involves political systems.,Understanding this requires examining its key components and historical context.,"['Understand data-structures', 'Apply concepts', 'Problem solving']","['science', 'data-structures', 'intermediate']",2025-03-19 14:50:01.396945,4.6,6346
ka_121,khan_academy,arts-humanities,general,advanced,Explain the concept of gravity.,This concept involves cultural movements.,Understanding this requires examining its key components and historical context.,"['Understand data-structures', 'Apply concepts', 'Problem solving']","['arts-humanities', 'data-structures', 'advanced']",2025-10-29 14:50:01.396952,3.7,9769
ka_122,khan_academy,computing,web-development,beginner,What data structure would be best for implementing a queue?,heap,The choice depends on the required operations and efficiency.,"['Understand web-development', 'Apply concepts', 'Problem solving']","['computing', 'web-development', 'beginner']",2025-03-28 14:50:01.396957,3.5,2461
ka_123,khan_academy,arts-humanities,general,advanced,Explain the concept of gravity.,This concept involves energy conversion.,Understanding this requires examining its key components and historical context.,"['Understand web-development', 'Apply concepts', 'Problem solving']","['arts-humanities', 'web-development', 'advanced']",2025-03-21 14:50:01.396962,4.7,4442
ka_124,khan_academy,computing,web-development,advanced,What data structure would be best for implementing a priority queue?,linked list,The choice depends on the required operations and efficiency.,"['Understand web-development', 'Apply concepts', 'Problem solving']","['computing', 'web-development', 'advanced']",2025-06-01 14:50:01.396967,4.8,8842
ka_125,khan_academy,arts-humanities,general,intermediate,Explain the concept of renaissance.,This concept involves energy conversion.,Understanding this requires examining its key components and historical context.,"['Understand web-development', 'Apply concepts', 'Problem solving']","['arts-humanities', 'web-development', 'intermediate']",2025-01-04 14:50:01.396972,3.6,4808
ka_126,khan_academy,science,general,advanced,Explain the concept of photosynthesis.,This concept involves cultural movements.,Understanding this requires examining its key components and historical context.,"['Understand web-development', 'Apply concepts', 'Problem solving']","['science', 'web-development', 'advanced']",2025-09-27 14:50:01.396977,4.6,1746
ka_127,khan_academy,arts-humanities,general,beginner,Explain the concept of democracy.,This concept involves energy conversion.,Understanding this requires examining its key components and historical context.,"['Understand web-development', 'Apply concepts', 'Problem solving']","['arts-humanities', 'web-development', 'beginner']",2025-10-24 14:50:01.396983,4.0,1019
ka_128,khan_academy,computing,data-structures,intermediate,What data structure would be best for implementing a stack?,linked list,The choice depends on the required operations and efficiency.,"['Understand data-structures', 'Apply concepts', 'Problem solving']","['computing', 'data-structures', 'intermediate']",2025-07-14 14:50:01.396988,4.3,9372
ka_129,khan_academy,science,general,beginner,Explain the concept of gravity.,This concept involves energy conversion.,Understanding this requires examining its key components and historical context.,"['Understand data-structures', 'Apply concepts', 'Problem solving']","['science', 'data-structures', 'beginner']",2025-01-08 14:50:01.396994,4.8,4045
ka_130,khan_academy,arts-humanities,general,advanced,Explain the concept of gravity.,This concept involves fundamental forces.,Understanding this requires examining its key components and historical context.,"['Understand data-structures', 'Apply concepts', 'Problem solving']","['arts-humanities', 'data-structures', 'advanced']",2025-03-25 14:50:01.396999,4.5,7629
ka_131,khan_academy,computing,programming,advanced,What is the output of this Python code: x = 8; y = 5; print(x + y)?,The output is 19.,The code adds two numbers and prints the result.,"['Understand programming', 'Apply concepts', 'Problem solving']","['computing', 'programming', 'advanced']",2025-08-28 14:50:01.397006,3.6,5761
ka_132,khan_academy,computing,web-development,advanced,What data structure would be best for implementing a priority queue?,array,The choice depends on the required operations and efficiency.,"['Understand web-development', 'Apply concepts', 'Problem solving']","['computing', 'web-development', 'advanced']",2025-03-28 14:50:01.397011,4.8,3363
ka_133,khan_academy,arts-humanities,general,intermediate,Explain the concept of photosynthesis.,This concept involves fundamental forces.,Understanding this requires examining its key components and historical context.,"['Understand web-development', 'Apply concepts', 'Problem solving']","['arts-humanities', 'web-development', 'intermediate']",2025-05-05 14:50:01.397016,4.4,9517
ka_134,khan_academy,computing,data-structures,advanced,What data structure would be best for implementing a queue?,heap,The choice depends on the required operations and efficiency.,"['Understand data-structures', 'Apply concepts', 'Problem solving']","['computing', 'data-structures', 'advanced']",2025-04-28 14:50:01.397021,3.9,9372
ka_135,khan_academy,math,statistics,advanced,Find the derivative of f(x) = 3x^2,f'(x) = 15x^1,Apply the power rule: multiply by the exponent and subtract 1 from the exponent.,"['Understand statistics', 'Apply concepts', 'Problem solving']","['math', 'statistics', 'advanced']",2024-12-26 14:50:01.397029,3.8,4206
ka_136,khan_academy,science,general,advanced,Explain the concept of photosynthesis.,This concept involves energy conversion.,Understanding this requires examining its key components and historical context.,"['Understand statistics', 'Apply concepts', 'Problem solving']","['science', 'statistics', 'advanced']",2025-06-11 14:50:01.397035,4.7,646
ka_137,khan_academy,computing,algorithms,advanced,What is the time complexity of bubble sort?,O(log n),Time complexity describes how the runtime grows with input size.,"['Understand algorithms', 'Apply concepts', 'Problem solving']","['computing', 'algorithms', 'advanced']",2025-06-02 14:50:01.397040,4.6,2977
ka_138,khan_academy,science,general,beginner,Explain the concept of democracy.,This concept involves political systems.,Understanding this requires examining its key components and historical context.,"['Understand algorithms', 'Apply concepts', 'Problem solving']","['science', 'algorithms', 'beginner']",2025-08-24 14:50:01.397046,3.9,7994
ka_139,khan_academy,computing,data-structures,advanced,What data structure would be best for implementing a queue?,array,The choice depends on the required operations and efficiency.,"['Understand data-structures', 'Apply concepts', 'Problem solving']","['computing', 'data-structures', 'advanced']",2025-10-09 14:50:01.397052,3.7,3796
ka_140,khan_academy,arts-humanities,general,advanced,Explain the concept of democracy.,This concept involves energy conversion.,Understanding this requires examining its key components and historical context.,"['Understand data-structures', 'Apply concepts', 'Problem solving']","['arts-humanities', 'data-structures', 'advanced']",2025-04-28 14:50:01.397058,3.5,8891
ka_141,khan_academy,math,calculus,intermediate,Find the derivative of f(x) = 3x^4,f'(x) = 16x^2,Apply the power rule: multiply by the exponent and subtract 1 from the exponent.,"['Understand calculus', 'Apply concepts', 'Problem solving']","['math', 'calculus', 'intermediate']",2025-09-22 14:50:01.397066,4.5,7824
ka_142,khan_academy,math,calculus,advanced,Find the derivative of f(x) = 5x^2,f'(x) = 4x^2,Apply the power rule: multiply by the exponent and subtract 1 from the exponent.,"['Understand calculus', 'Apply concepts', 'Problem solving']","['math', 'calculus', 'advanced']",2024-11-23 14:50:01.397074,4.0,6789
ka_143,khan_academy,math,algebra,beginner,Solve for x: 1x + 5 = 35,x = 5.25,"To solve this equation, isolate x by subtracting the constant term and dividing by the coefficient.","['Understand algebra', 'Apply concepts', 'Problem solving']","['math', 'algebra', 'beginner']",2025-02-14 14:50:01.397082,3.7,7532
ka_144,khan_academy,computing,web-development,advanced,What data structure would be best for implementing a priority queue?,heap,The choice depends on the required operations and efficiency.,"['Understand web-development', 'Apply concepts', 'Problem solving']","['computing', 'web-development', 'advanced']",2025-08-29 14:50:01.397087,4.8,1722
ka_145,khan_academy,arts-humanities,general,advanced,Explain the concept of renaissance.,This concept involves political systems.,Understanding this requires examining its key components and historical context.,"['Understand web-development', 'Apply concepts', 'Problem solving']","['arts-humanities', 'web-development', 'advanced']",2025-10-31 14:50:01.397095,4.5,3659
ka_146,khan_academy,arts-humanities,general,intermediate,Explain the concept of gravity.,This concept involves political systems.,Understanding this requires examining its key components and historical context.,"['Understand web-development', 'Apply concepts', 'Problem solving']","['arts-humanities', 'web-development', 'intermediate']",2025-09-27 14:50:01.397101,5.0,6118
ka_147,khan_academy,computing,web-development,beginner,What data structure would be best for implementing a stack?,linked list,The choice depends on the required operations and efficiency.,"['Understand web-development', 'Apply concepts', 'Problem solving']","['computing', 'web-development', 'beginner']",2025-09-15 14:50:01.397107,4.9,7550
ka_148,khan_academy,math,geometry,advanced,What is the area of a circle with radius of 20?,The area is 20 square units.,"The area formula depends on the shape. For rectangles, it's length × width.","['Understand geometry', 'Apply concepts', 'Problem solving']","['math', 'geometry', 'advanced']",2025-10-22 14:50:01.397114,4.7,4090
ka_149,khan_academy,science,general,advanced,Explain the concept of gravity.,This concept involves energy conversion.,Understanding this requires examining its key components and historical context.,"['Understand geometry', 'Apply concepts', 'Problem solving']","['science', 'geometry', 'advanced']",2025-02-06 14:50:01.397123,3.8,3638
ka_150,khan_academy,science,general,intermediate,Explain the concept of gravity.,This concept involves energy conversion.,Understanding this requires examining its key components and historical context.,"['Understand geometry', 'Apply concepts', 'Problem solving']","['science', 'geometry', 'intermediate']",2025-06-28 14:50:01.397128,4.8,2470
ka_151,khan_academy,science,general,advanced,Explain the concept of democracy.,This concept involves fundamental forces.,Understanding this requires examining its key components and historical context.,"['Understand geometry', 'Apply concepts', 'Problem solving']","['science', 'geometry', 'advanced']",2025-09-21 14:50:01.397134,4.5,522
ka_152,khan_academy,science,general,beginner,Explain the concept of democracy.,This concept involves fundamental forces.,Understanding this requires examining its key components and historical context.,"['Understand geometry', 'Apply concepts', 'Problem solving']","['science', 'geometry', 'beginner']",2025-01-19 14:50:01.397139,4.0,2954
ka_153,khan_academy,computing,algorithms,beginner,What is the time complexity of merge sort?,O(log n),Time complexity describes how the runtime grows with input size.,"['Understand algorithms', 'Apply concepts', 'Problem solving']","['computing', 'algorithms', 'beginner']",2025-02-20 14:50:01.397145,3.7,1141
ka_154,khan_academy,arts-humanities,general,intermediate,Explain the concept of democracy.,This concept involves energy conversion.,Understanding this requires examining its key components and historical context.,"['Understand algorithms', 'Apply concepts', 'Problem solving']","['arts-humanities', 'algorithms', 'intermediate']",2025-03-30 14:50:01.397150,4.3,810
ka_155,khan_academy,computing,programming,intermediate,What is the output of this Python code: x = 1; y = 8; print(x + y)?,The output is 14.,The code adds two numbers and prints the result.,"['Understand programming', 'Apply concepts', 'Problem solving']","['computing', 'programming', 'intermediate']",2025-04-12 14:50:01.397158,4.5,8132
ka_156,khan_academy,arts-humanities,general,beginner,Explain the concept of photosynthesis.,This concept involves political systems.,Understanding this requires examining its key components and historical context.,"['Understand programming', 'Apply concepts', 'Problem solving']","['arts-humanities', 'programming', 'beginner']",2025-01-09 14:50:01.397163,3.7,2167
ka_157,khan_academy,computing,data-structures,advanced,What data structure would be best for implementing a stack?,heap,The choice depends on the required operations and efficiency.,"['Understand data-structures', 'Apply concepts', 'Problem solving']","['computing', 'data-structures', 'advanced']",2025-02-18 14:50:01.397169,3.9,8382
ka_158,khan_academy,arts-humanities,general,beginner,Explain the concept of photosynthesis.,This concept involves fundamental forces.,Understanding this requires examining its key components and historical context.,"['Understand data-structures', 'Apply concepts', 'Problem solving']","['arts-humanities', 'data-structures', 'beginner']",2025-04-10 14:50:01.397175,4.2,3843
ka_159,khan_academy,arts-humanities,general,intermediate,Explain the concept of renaissance.,This concept involves cultural movements.,Understanding this requires examining its key components and historical context.,"['Understand data-structures', 'Apply concepts', 'Problem solving']","['arts-humanities', 'data-structures', 'intermediate']",2025-04-18 14:50:01.397181,4.6,5220
ka_160,khan_academy,arts-humanities,general,intermediate,Explain the concept of democracy.,This concept involves political systems.,Understanding this requires examining its key components and historical context.,"['Understand data-structures', 'Apply concepts', 'Problem solving']","['arts-humanities', 'data-structures', 'intermediate']",2025-08-30 14:50:01.397186,4.5,7870
ka_161,khan_academy,math,algebra,beginner,Solve for x: 2x + 7 = 23,x = 12.333333333333334,"To solve this equation, isolate x by subtracting the constant term and dividing by the coefficient.","['Understand algebra', 'Apply concepts', 'Problem solving']","['math', 'algebra', 'beginner']",2025-02-05 14:50:01.397196,3.6,9301
ka_162,khan_academy,computing,programming,advanced,What is the output of this Python code: x = 7; y = 6; print(x + y)?,The output is 15.,The code adds two numbers and prints the result.,"['Understand programming', 'Apply concepts', 'Problem solving']","['computing', 'programming', 'advanced']",2025-10-21 14:50:01.397203,5.0,9937
ka_163,khan_academy,computing,programming,intermediate,What is the output of this Python code: x = 10; y = 9; print(x + y)?,The output is 8.,The code adds two numbers and prints the result.,"['Understand programming', 'Apply concepts', 'Problem solving']","['computing', 'programming', 'intermediate']",2025-08-29 14:50:01.397209,4.5,3774
ka_164,khan_academy,math,calculus,intermediate,Find the derivative of f(x) = 1x^3,f'(x) = 10x^2,Apply the power rule: multiply by the exponent and subtract 1 from the exponent.,"['Understand calculus', 'Apply concepts', 'Problem solving']","['math', 'calculus', 'intermediate']",2025-02-02 14:50:01.397217,5.0,9221
ka_165,khan_academy,math,calculus,advanced,Find the derivative of f(x) = 1x^2,f'(x) = 12x^2,Apply the power rule: multiply by the exponent and subtract 1 from the exponent.,"['Understand calculus', 'Apply concepts', 'Problem solving']","['math', 'calculus', 'advanced']",2025-05-27 14:50:01.397224,4.0,3072
ka_166,khan_academy,science,general,advanced,Explain the concept of renaissance.,This concept involves energy conversion.,Understanding this requires examining its key components and historical context.,"['Understand calculus', 'Apply concepts', 'Problem solving']","['science', 'calculus', 'advanced']",2025-09-05 14:50:01.397229,4.6,602
ka_167,khan_academy,math,geometry,advanced,What is the area of a triangle with base of 15?,The area is 184 square units.,"The area formula depends on the shape. For rectangles, it's length × width.","['Understand geometry', 'Apply concepts', 'Problem solving']","['math', 'geometry', 'advanced']",2025-08-28 14:50:01.397236,4.1,5414
ka_168,khan_academy,math,geometry,beginner,What is the area of a rectangle with radius of 2?,The area is 355 square units.,"The area formula depends on the shape. For rectangles, it's length × width.","['Understand geometry', 'Apply concepts', 'Problem solving']","['math', 'geometry', 'beginner']",2025-10-06 14:50:01.397243,3.9,7047
ka_169,khan_academy,arts-humanities,general,advanced,Explain the concept of renaissance.,This concept involves cultural movements.,Understanding this requires examining its key components and historical context.,"['Understand geometry', 'Apply concepts', 'Problem solving']","['arts-humanities', 'geometry', 'advanced']",2025-06-30 14:50:01.397248,3.8,8494
ka_170,khan_academy,math,statistics,intermediate,Find the derivative of f(x) = 1x^3,f'(x) = 15x^3,Apply the power rule: multiply by the exponent and subtract 1 from the exponent.,"['Understand statistics', 'Apply concepts', 'Problem solving']","['math', 'statistics', 'intermediate']",2024-12-10 14:50:01.397255,4.0,3712
ka_171,khan_academy,arts-humanities,general,advanced,Explain the concept of photosynthesis.,This concept involves energy conversion.,Understanding this requires examining its key components and historical context.,"['Understand statistics', 'Apply concepts', 'Problem solving']","['arts-humanities', 'statistics', 'advanced']",2025-08-04 14:50:01.397263,4.0,3560
ka_172,khan_academy,science,general,intermediate,Explain the concept of democracy.,This concept involves political systems.,Understanding this requires examining its key components and historical context.,"['Understand statistics', 'Apply concepts', 'Problem solving']","['science', 'statistics', 'intermediate']",2025-09-16 14:50:01.397268,3.5,7155
ka_173,khan_academy,science,general,beginner,Explain the concept of renaissance.,This concept involves fundamental forces.,Understanding this requires examining its key components and historical context.,"['Understand statistics', 'Apply concepts', 'Problem solving']","['science', 'statistics', 'beginner']",2025-03-05 14:50:01.397274,4.3,5902
ka_174,khan_academy,math,algebra,intermediate,Solve for x: 7x + 1 = 34,x = 7.833333333333333,"To solve this equation, isolate x by subtracting the constant term and dividing by the coefficient.","['Understand algebra', 'Apply concepts', 'Problem solving']","['math', 'algebra', 'intermediate']",2025-01-26 14:50:01.397282,4.1,6726
ka_175,khan_academy,arts-humanities,general,intermediate,Explain the concept of photosynthesis.,This concept involves cultural movements.,Understanding this requires examining its key components and historical context.,"['Understand algebra', 'Apply concepts', 'Problem solving']","['arts-humanities', 'algebra', 'intermediate']",2025-11-06 14:50:01.397289,4.9,2915
ka_176,khan_academy,arts-humanities,general,advanced,Explain the concept of democracy.,This concept involves energy conversion.,Understanding this requires examining its key components and historical context.,"['Understand algebra', 'Apply concepts', 'Problem solving']","['arts-humanities', 'algebra', 'advanced']",2025-04-07 14:50:01.397294,4.8,4086
ka_177,khan_academy,arts-humanities,general,advanced,Explain the concept of renaissance.,This concept involves energy conversion.,Understanding this requires examining its key components and historical context.,"['Understand algebra', 'Apply concepts', 'Problem solving']","['arts-humanities', 'algebra', 'advanced']",2025-04-28 14:50:01.397299,4.8,5662
ka_178,khan_academy,science,general,intermediate,Explain the concept of gravity.,This concept involves energy conversion.,Understanding this requires examining its key components and historical context.,"['Understand algebra', 'Apply concepts', 'Problem solving']","['science', 'algebra', 'intermediate']",2025-02-28 14:50:01.397304,4.4,8793
ka_179,khan_academy,science,general,intermediate,Explain the concept of democracy.,This concept involves fundamental forces.,Understanding this requires examining its key components and historical context.,"['Understand algebra', 'Apply concepts', 'Problem solving']","['science', 'algebra', 'intermediate']",2025-07-19 14:50:01.397309,3.7,4293
ka_180,khan_academy,science,general,beginner,Explain the concept of gravity.,This concept involves energy conversion.,Understanding this requires examining its key components and historical context.,"['Understand algebra', 'Apply concepts', 'Problem solving']","['science', 'algebra', 'beginner']",2025-08-18 14:50:01.397313,4.9,8195
ka_181,khan_academy,arts-humanities,general,advanced,Explain the concept of renaissance.,This concept involves political systems.,Understanding this requires examining its key components and historical context.,"['Understand algebra', 'Apply concepts', 'Problem solving']","['arts-humanities', 'algebra', 'advanced']",2024-12-30 14:50:01.397322,4.0,7305
ka_182,khan_academy,math,statistics,intermediate,Find the derivative of f(x) = 3x^3,f'(x) = 10x^2,Apply the power rule: multiply by the exponent and subtract 1 from the exponent.,"['Understand statistics', 'Apply concepts', 'Problem solving']","['math', 'statistics', 'intermediate']",2025-03-02 14:50:01.397329,3.6,7665
ka_183,khan_academy,arts-humanities,general,beginner,Explain the concept of photosynthesis.,This concept involves political systems.,Understanding this requires examining its key components and historical context.,"['Understand statistics', 'Apply concepts', 'Problem solving']","['arts-humanities', 'statistics', 'beginner']",2025-06-23 14:50:01.397334,3.6,1579
ka_184,khan_academy,arts-humanities,general,intermediate,Explain the concept of photosynthesis.,This concept involves cultural movements.,Understanding this requires examining its key components and historical context.,"['Understand statistics', 'Apply concepts', 'Problem solving']","['arts-humanities', 'statistics', 'intermediate']",2025-01-28 14:50:01.397340,4.5,5367
ka_185,khan_academy,arts-humanities,general,advanced,Explain the concept of gravity.,This concept involves energy conversion.,Understanding this requires examining its key components and historical context.,"['Understand statistics', 'Apply concepts', 'Problem solving']","['arts-humanities', 'statistics', 'advanced']",2025-03-31 14:50:01.397345,3.7,5726
ka_186,khan_academy,math,geometry,advanced,What is the area of a rectangle with length of 15?,The area is 234 square units.,"The area formula depends on the shape. For rectangles, it's length × width.","['Understand geometry', 'Apply concepts', 'Problem solving']","['math', 'geometry', 'advanced']",2025-02-21 14:50:01.397354,4.3,2700
ka_187,khan_academy,computing,data-structures,intermediate,What data structure would be best for implementing a stack?,array,The choice depends on the required operations and efficiency.,"['Understand data-structures', 'Apply concepts', 'Problem solving']","['computing', 'data-structures', 'intermediate']",2025-05-27 14:50:01.397359,4.5,957
ka_188,khan_academy,computing,data-structures,beginner,What data structure would be best for implementing a queue?,heap,The choice depends on the required operations and efficiency.,"['Understand data-structures', 'Apply concepts', 'Problem solving']","['computing', 'data-structures', 'beginner']",2024-12-04 14:50:01.397365,4.1,4228
ka_189,khan_academy,science,general,intermediate,Explain the concept of photosynthesis.,This concept involves fundamental forces.,Understanding this requires examining its key components and historical context.,"['Understand data-structures', 'Apply concepts', 'Problem solving']","['science', 'data-structures', 'intermediate']",2025-05-21 14:50:01.397370,4.0,6521
ka_190,khan_academy,science,general,advanced,Explain the concept of photosynthesis.,This concept involves political systems.,Understanding this requires examining its key components and historical context.,"['Understand data-structures', 'Apply concepts', 'Problem solving']","['science', 'data-structures', 'advanced']",2025-02-03 14:50:01.397375,4.1,5481
ka_191,khan_academy,science,general,advanced,Explain the concept of photosynthesis.,This concept involves cultural movements.,Understanding this requires examining its key components and historical context.,"['Understand data-structures', 'Apply concepts', 'Problem solving']","['science', 'data-structures', 'advanced']",2025-03-01 14:50:01.397384,4.0,6040
ka_192,khan_academy,computing,algorithms,beginner,What is the time complexity of binary search?,O(log n),Time complexity describes how the runtime grows with input size.,"['Understand algorithms', 'Apply concepts', 'Problem solving']","['computing', 'algorithms', 'beginner']",2025-08-10 14:50:01.397389,3.8,2353
ka_193,khan_academy,science,general,beginner,Explain the concept of democracy.,This concept involves energy conversion.,Understanding this requires examining its key components and historical context.,"['Understand algorithms', 'Apply concepts', 'Problem solving']","['science', 'algorithms', 'beginner']",2025-03-02 14:50:01.397394,4.7,8726
ka_194,khan_academy,math,calculus,advanced,Find the derivative of f(x) = 5x^2,f'(x) = 15x^1,Apply the power rule: multiply by the exponent and subtract 1 from the exponent.,"['Understand calculus', 'Apply concepts', 'Problem solving']","['math', 'calculus', 'advanced']",2025-08-25 14:50:01.397401,3.8,2812
ka_195,khan_academy,arts-humanities,general,beginner,Explain the concept of renaissance.,This concept involves political systems.,Understanding this requires examining its key components and historical context.,"['Understand calculus', 'Apply concepts', 'Problem solving']","['arts-humanities', 'calculus', 'beginner']",2024-12-05 14:50:01.397407,4.6,7377
ka_196,khan_academy,computing,web-development,advanced,What data structure would be best for implementing a queue?,heap,The choice depends on the required operations and efficiency.,"['Understand web-development', 'Apply concepts', 'Problem solving']","['computing', 'web-development', 'advanced']",2025-07-17 14:50:01.397412,4.0,7784
ka_197,khan_academy,science,general,intermediate,Explain the concept of renaissance.,This concept involves cultural movements.,Understanding this requires examining its key components and historical context.,"['Understand web-development', 'Apply concepts', 'Problem solving']","['science', 'web-development', 'intermediate']",2025-06-25 14:50:01.397417,4.7,8339
ka_198,khan_academy,arts-humanities,general,beginner,Explain the concept of gravity.,This concept involves fundamental forces.,Understanding this requires examining its key components and historical context.,"['Understand web-development', 'Apply concepts', 'Problem solving']","['arts-humanities', 'web-development', 'beginner']",2025-07-11 14:50:01.397422,3.6,7973
ka_199,khan_academy,computing,programming,advanced,What is the output of this Python code: x = 9; y = 2; print(x + y)?,The output is 11.,The code adds two numbers and prints the result.,"['Understand programming', 'Apply concepts', 'Problem solving']","['computing', 'programming', 'advanced']",2025-10-05 14:50:01.397429,4.6,4569
ka_200,khan_academy,arts-humanities,general,advanced,Explain the concept of gravity.,This concept involves cultural movements.,Understanding this requires examining its key components and historical context.,"['Understand programming', 'Apply concepts', 'Problem solving']","['arts-humanities', 'programming', 'advanced']",2025-10-01 14:50:01.397434,4.9,3737
ka_201,khan_academy,arts-humanities,general,intermediate,Explain the concept of photosynthesis.,This concept involves cultural movements.,Understanding this requires examining its key components and historical context.,"['Understand programming', 'Apply concepts', 'Problem solving']","['arts-humanities', 'programming', 'intermediate']",2025-10-20 14:50:01.397443,4.1,6226
ka_202,khan_academy,science,general,intermediate,Explain the concept of photosynthesis.,This concept involves political systems.,Understanding this requires examining its key components and historical context.,"['Understand programming', 'Apply concepts', 'Problem solving']","['science', 'programming', 'intermediate']",2025-07-25 14:50:01.397449,3.5,1723
ka_203,khan_academy,computing,algorithms,beginner,What is the time complexity of bubble sort?,O(log n),Time complexity describes how the runtime grows with input size.,"['Understand algorithms', 'Apply concepts', 'Problem solving']","['computing', 'algorithms', 'beginner']",2025-03-20 14:50:01.397454,4.5,2373
ka_204,khan_academy,arts-humanities,general,intermediate,Explain the concept of photosynthesis.,This concept involves energy conversion.,Understanding this requires examining its key components and historical context.,"['Understand algorithms', 'Apply concepts', 'Problem solving']","['arts-humanities', 'algorithms', 'intermediate']",2025-11-07 14:50:01.397461,3.9,2549
